scraped_at,league,team,team_code,registration,number,player,position_group,position_group_en,birthdate,age,height_cm,weight_kg,throws,throws_en,bats,bats_en,notes
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,registered,77,山本 恵大,外野手,Outfielder,1999.08.06,26,182,89,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,120,長谷川 威展,投手,Pitcher,1999.08.09,26,178,88,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,126,宮里 優吾,投手,Pitcher,2001.09.27,24,182,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,128,河野 伸一朗,投手,Pitcher,2006.08.20,19,190,83,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,132,川口 冬弥,投手,Pitcher,1999.10.26,26,187,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,134,村田 賢一,投手,Pitcher,2001.08.31,24,179,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,135,アルメンタ,投手,Pitcher,2004.06.26,21,185,79,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,137,津嘉山 憲志郎,投手,Pitcher,2006.07.24,19,178,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,138,相原 雄太,投手,Pitcher,2002.06.16,23,192,96,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,139,井﨑 燦志郎,投手,Pitcher,2004.02.09,22,188,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,140,岡田 皓一朗,投手,Pitcher,2002.06.04,23,186,99,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,141,澤柳 亮太郎,投手,Pitcher,2000.03.08,26,179,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,142,藤原 大翔,投手,Pitcher,2005.12.26,20,177,73,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,145,ハモンド,投手,Pitcher,2004.01.17,22,192,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,146,大矢 琉晟,投手,Pitcher,2003.06.28,22,178,80,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,148,山崎 琢磨,投手,Pitcher,2003.11.06,22,185,89,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,149,熊谷 太雅,投手,Pitcher,2006.10.17,19,186,79,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,152,塩士 暖,投手,Pitcher,2006.05.18,19,185,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,153,張 峻ウェイ,投手,Pitcher,2005.11.14,20,179,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,155,長﨑 蓮汰,投手,Pitcher,2007.06.11,18,187,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,156,ロドリゲス,投手,Pitcher,2001.08.18,24,182,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,157,田上 奏大,投手,Pitcher,2002.11.26,23,187,89,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,160,長水 啓眞,投手,Pitcher,2005.08.08,20,180,74,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,161,内野 海斗,投手,Pitcher,2004.07.28,21,187,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,162,岡植 純平,投手,Pitcher,2004.07.10,21,177,81,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,163,佐々木 明都,投手,Pitcher,2005.01.02,21,182,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,164,北斗,投手,Pitcher,2004.03.10,22,180,83,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,169,飛田 悠成,投手,Pitcher,2005.03.13,21,185,91,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,176,サルディ,投手,Pitcher,2005.11.12,20,186,81,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,125,大友 宗,捕手,Catcher,1999.07.23,26,181,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,130,牧原 巧汰,捕手,Catcher,2002.07.13,23,176,81,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,133,池田 栞太,捕手,Catcher,2007.05.12,18,184,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,171,盛島 稜大,捕手,Catcher,2004.05.27,21,187,104,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,121,ザイレン,内野手,Infielder,2006.05.29,19,178,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,122,藤野 恵音,内野手,Infielder,2003.08.23,22,181,79,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,124,桑原 秀侍,内野手,Infielder,2002.05.29,23,176,79,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,127,広瀬 結煌,内野手,Infielder,2007.02.22,19,180,76,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,129,佐倉 侠史朗,内野手,Infielder,2005.11.03,20,183,102,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,131,中澤 恒貴,内野手,Infielder,2005.07.03,20,180,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,144,江崎 歩,内野手,Infielder,2007.09.18,18,168,67,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,150,大橋 令和,内野手,Infielder,2007.07.02,18,177,73,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,159,山下 恭吾,内野手,Infielder,2004.07.07,21,175,74,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,170,西尾 歩真,内野手,Infielder,2000.06.20,25,167,70,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,174,モレノ,内野手,Infielder,2007.09.26,18,178,70,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,175,アルモンテ,内野手,Infielder,2007.12.02,18,185,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,123,大泉 周也,外野手,Outfielder,1999.09.16,26,173,84,左,L,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,143,漁府 輝羽,外野手,Outfielder,2002.07.16,23,183,94,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,147,木下 勇人,外野手,Outfielder,2006.08.06,19,179,66,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,151,鈴木 貴大,外野手,Outfielder,2001.04.17,25,183,92,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,154,生海,外野手,Outfielder,2000.07.11,25,184,103,右,R,左,L,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,158,エミール,外野手,Outfielder,2007.11.07,18,190,111,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,166,重松 凱人,外野手,Outfielder,2000.04.12,26,187,97,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,168,佐藤 航太,外野手,Outfielder,2004.04.07,22,184,71,右,R,右,R,
2026-05-01 18:26:46,Pacific,福岡ソフトバンクホークス,h,development,173,オスーナ,外野手,Outfielder,2007.03.27,19,185,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,12,矢澤 宏太,投手,Pitcher,2000.08.02,25,173,72,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,13,生田目 翼,投手,Pitcher,1995.02.19,31,176,95,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,14,加藤 貴之,投手,Pitcher,1992.06.03,33,182,93,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,15,北山 亘基,投手,Pitcher,1999.04.10,27,182,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,16,達 孝太,投手,Pitcher,2004.03.27,22,194,101,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,17,伊藤 大海,投手,Pitcher,1997.08.31,28,176,85,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,18,山﨑 福也,投手,Pitcher,1992.09.09,33,188,99,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,19,玉井 大翔,投手,Pitcher,1992.06.16,33,178,80,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,20,上原 健太,投手,Pitcher,1994.03.29,32,191,100,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,22,杉浦 稔大,投手,Pitcher,1992.02.25,34,190,90,右,R,右,R,4/14 中日へ移籍
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,24,金村 尚真,投手,Pitcher,2000.08.29,25,176,89,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,25,宮西 尚生,投手,Pitcher,1985.06.02,40,180,81,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,26,田中 正義,投手,Pitcher,1994.07.19,31,188,96,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,27,大川 慈英,投手,Pitcher,2003.10.28,22,178,70,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,28,河野 竜生,投手,Pitcher,1998.05.30,27,175,92,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,29,細野 晴希,投手,Pitcher,2002.02.26,24,180,88,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,30,ラオ,投手,Pitcher,1999.08.14,26,188,82,右,R,右,R,1/30 支配下選手登録
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,31,柴田 獅子,投手,Pitcher,2006.04.18,20,187,95,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,32,藤田 琉生,投手,Pitcher,2006.11.17,19,198,107,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,34,堀 瑞輝,投手,Pitcher,1998.05.10,27,177,91,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,35,浅利 太門,投手,Pitcher,2002.09.06,23,186,92,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,37,古林 睿煬,投手,Pitcher,2000.06.12,25,184,100,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,40,島本 浩也,投手,Pitcher,1993.02.14,33,176,73,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,41,福谷 浩司,投手,Pitcher,1991.01.09,35,183,98,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,45,福島 蓮,投手,Pitcher,2003.04.25,23,190,81,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,46,畔柳 亨丞,投手,Pitcher,2003.05.03,22,178,92,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,47,柳川 大晟,投手,Pitcher,2003.08.21,22,191,96,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,48,齋藤 友貴哉,投手,Pitcher,1995.01.05,31,184,92,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,52,池田 隆英,投手,Pitcher,1994.10.01,31,181,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,55,菊地 大稀,投手,Pitcher,1999.06.02,26,186,97,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,62,清水 大暉,投手,Pitcher,2006.07.17,19,195,105,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,63,山城 航太郎,投手,Pitcher,2002.09.03,23,183,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,67,山本 拓実,投手,Pitcher,2000.01.31,26,167,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,74,有原 航平,投手,Pitcher,1992.08.11,33,190,100,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,96,孫 易磊,投手,Pitcher,2005.02.10,21,183,96,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,2,マルティネス,捕手,Catcher,1996.05.28,29,190,112,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,3,郡司 裕也,捕手,Catcher,1997.12.27,28,180,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,10,清水 優心,捕手,Catcher,1996.05.22,29,185,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,33,進藤 勇也,捕手,Catcher,2002.03.10,24,182,95,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,38,リン,捕手,Catcher,1997.06.26,28,185,94,右,R,右,R,3/17 支配下選手登録
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,57,藤森 海斗,捕手,Catcher,2007.06.27,18,182,73,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,60,吉田 賢吾,捕手,Catcher,2001.01.18,25,181,94,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,64,田宮 裕涼,捕手,Catcher,2000.06.13,25,175,84,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,98,梅林 優貴,捕手,Catcher,1998.03.14,28,171,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,4,上川畑 大悟,内野手,Infielder,1997.01.12,29,167,73,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,5,野村 佑希,内野手,Infielder,2000.06.26,25,187,95,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,6,カストロ,内野手,Infielder,1999.03.21,27,183,92,右,R,右,R,2/9 支配下選手登録
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,9,中島 卓也,内野手,Infielder,1991.01.11,35,178,77,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,21,清宮 幸太郎,内野手,Infielder,1999.05.25,26,184,95,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,39,有薗 直輝,内野手,Infielder,2003.05.21,22,185,104,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,43,水野 達稀,内野手,Infielder,2000.07.30,25,171,80,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,44,阪口 樂,内野手,Infielder,2003.06.24,22,187,99,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,49,大塚 瑠晏,内野手,Infielder,2003.10.26,22,169,69,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,51,半田 南十,内野手,Infielder,2007.05.10,18,176,73,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,54,山縣 秀,内野手,Infielder,2002.05.01,24,176,82,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,56,細川 凌平,内野手,Infielder,2002.04.25,24,174,81,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,58,奈良間 大己,内野手,Infielder,2000.05.08,25,172,75,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,65,明瀬 諒介,内野手,Infielder,2005.08.25,20,184,96,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,7,西川 遥輝,外野手,Outfielder,1992.04.16,34,181,82,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,8,淺間 大基,外野手,Outfielder,1996.06.21,29,183,84,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,36,宮崎 一樹,外野手,Outfielder,2001.08.30,24,184,91,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,42,エドポロ ケイン,外野手,Outfielder,2003.07.02,22,190,102,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,50,五十幡 亮汰,外野手,Outfielder,1998.11.27,27,171,67,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,53,水谷 瞬,外野手,Outfielder,2001.03.09,25,193,100,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,61,今川 優馬,外野手,Outfielder,1997.01.25,29,177,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,66,万波 中正,外野手,Outfielder,2000.04.07,26,192,102,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,registered,99,レイエス,外野手,Outfielder,1995.07.07,30,196,139,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,113,加藤 大和,投手,Pitcher,2006.01.12,20,190,90,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,114,松本 遼大,投手,Pitcher,2002.05.17,23,188,100,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,115,清宮 虎多朗,投手,Pitcher,2000.05.26,25,190,104,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,116,松岡 洸希,投手,Pitcher,2000.08.31,25,180,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,117,宮内 春輝,投手,Pitcher,1996.05.25,29,176,80,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,121,川勝 空人,投手,Pitcher,2007.02.11,19,180,97,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,122,澁谷 純希,投手,Pitcher,2006.11.25,19,182,93,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,124,横山 永遠,投手,Pitcher,2003.04.16,23,178,80,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,140,福田 俊,投手,Pitcher,1996.12.14,29,171,74,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,154,安西 叶翔,投手,Pitcher,2004.11.13,21,186,101,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,159,根本 悠楓,投手,Pitcher,2003.03.31,23,173,80,左,L,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,111,濵田 泰希,内野手,Infielder,2005.11.28,20,189,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,123,常谷 拓輝,内野手,Infielder,2004.01.18,22,180,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,125,藤田 大清,外野手,Outfielder,2004.08.23,21,187,87,右,R,左,L,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,127,山口 アタル,外野手,Outfielder,1999.05.28,26,179,95,右,R,右,R,
2026-05-01 18:26:46,Pacific,北海道日本ハムファイターズ,f,development,168,星野 ひので,外野手,Outfielder,2005.04.18,21,182,88,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,00,エスピノーザ,投手,Pitcher,1998.03.09,28,183,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,11,山下 舜平大,投手,Pitcher,2002.07.16,23,190,100,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,12,東 晃平,投手,Pitcher,1999.12.14,26,178,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,13,寺西 成騎,投手,Pitcher,2002.10.18,23,186,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,15,椋木 蓮,投手,Pitcher,2000.01.22,26,179,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,16,平野 佳寿,投手,Pitcher,1984.03.08,42,186,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,17,曽谷 龍平,投手,Pitcher,2000.11.30,25,183,83,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,18,宮城 大弥,投手,Pitcher,2001.08.25,24,171,85,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,19,山岡 泰輔,投手,Pitcher,1995.09.22,30,172,68,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,20,阿部 翔太,投手,Pitcher,1992.11.03,33,178,80,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,21,山﨑 颯一郎,投手,Pitcher,1998.06.15,27,190,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,22,九里 亜蓮,投手,Pitcher,1991.09.01,34,188,98,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,23,吉田 輝星,投手,Pitcher,2001.01.12,25,175,83,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,26,齋藤 響介,投手,Pitcher,2004.11.18,21,178,77,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,28,富山 凌雅,投手,Pitcher,1997.05.03,28,178,88,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,29,田嶋 大樹,投手,Pitcher,1996.08.03,29,182,82,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,31,藤川 敦也,投手,Pitcher,2007.10.23,18,183,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,35,古田島 成龍,投手,Pitcher,1999.06.29,26,175,85,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,36,森 陽樹,投手,Pitcher,2007.08.01,18,190,90,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,40,岩嵜 翔,投手,Pitcher,1989.10.21,36,189,98,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,41,佐藤 龍月,投手,Pitcher,2007.07.13,18,173,75,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,42,マチャド,投手,Pitcher,1993.04.22,33,185,105,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,43,髙谷 舟,投手,Pitcher,2003.07.27,22,178,83,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,47,山口 廉王,投手,Pitcher,2006.05.14,19,193,97,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,48,東松 快征,投手,Pitcher,2005.04.29,21,179,86,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,49,片山 楽生,投手,Pitcher,2002.10.07,23,177,81,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,52,横山 楓,投手,Pitcher,1997.12.28,28,181,91,右,R,左右,左右,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,57,山田 修義,投手,Pitcher,1991.09.19,34,185,95,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,59,ペルドモ,投手,Pitcher,1993.05.09,32,188,84,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,66,博志,投手,Pitcher,1997.03.22,29,182,95,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,68,入山 海斗,投手,Pitcher,2000.05.26,25,177,78,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,69,ジェリー,投手,Pitcher,1997.05.07,28,213,113,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,93,佐藤 一磨,投手,Pitcher,2001.04.16,25,190,97,左,L,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,94,川瀬 堅斗,投手,Pitcher,2002.06.18,23,183,93,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,95,才木 海翔,投手,Pitcher,2000.06.10,25,182,86,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,96,髙島 泰都,投手,Pitcher,1999.12.03,26,181,88,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,98,権田 琉成,投手,Pitcher,2000.01.28,26,180,90,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,2,若月 健矢,捕手,Catcher,1995.10.04,30,180,88,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,4,森 友哉,捕手,Catcher,1995.08.08,30,170,85,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,32,福永 奨,捕手,Catcher,1999.07.28,26,175,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,37,石川 亮,捕手,Catcher,1995.07.20,30,181,87,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,44,頓宮 裕真,捕手,Catcher,1996.11.17,29,182,103,右,R,右,R,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,50,山中 稜真,捕手,Catcher,2000.12.14,25,178,83,右,R,左,L,
2026-05-01 18:26:46,Pacific,オリックス・バファローズ,b,registered,60,野上 士耀,捕手,Catcher,2007.05.23,18,170,80,右,R,右,R,
